id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,individualCount,sex,lifeStage,occurrenceStatus,eventID,eventDate,eventTime,habitat,samplingProtocol,waterBody,country,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,scientificNameID,ScientificName
IO/IT/ECD/00196,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00196,IO/IT/ECD/00196,1,,Adult,present,,12-12-2016,,Benthic,Hand,Arabian Sea,India,"Kavaratti, Lakshadweep",1,1,10.559824,72.627216,,,"Usha VP, CMLRE",29-10-2018,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213193,Macrophiothrix demessa
IO/IT/ECD/00221,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00221,IO/IT/ECD/00221,1,,Adult,present,,06-11-2018,14:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.844529,72.18395,,,"Usha VP, CMLRE",29-10-2018,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213299,Fromia milleporella
IO/IT/ECD/00222,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00222,IO/IT/ECD/00222,1,,Adult,present,,07-11-2018,11:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.844529,72.18395,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:207610,Linckia laevigata
IO/IT/ECD/00229,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00229,IO/IT/ECD/00229,1,,Adult,present,,06-11-2019,10:30:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.8455,72.1891,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:382770,Ophiocoma cynthiae
IO/IT/ECD/00230,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00230,IO/IT/ECD/00230,1,,Adult,present,,06-11-2019,11:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.845,72.188,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:382770,Ophiocoma cynthiae
IO/IT/ECD/00231,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00231,IO/IT/ECD/00231,2,,Adult,present,,06-11-2019,14:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.8455,72.1891,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213383,Echinometra mathaei
IO/IT/ECD/00234,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00234,IO/IT/ECD/00234,1,,Adult,present,,12-12-2019,14:00:00,Benthic,Hand,Arabian Sea,India,"Kavaratti, Lakshadweep",350,350,10.547,72.64,,,"Usha VP, CMLRE",12-06-2020,"St?hr, S. (2011). New records and new species of Ophiuroidea (Echinodermata) from Lifou, Loyalty Islands, New Caledonia. Zootaxa, 3089(1), 1-50.",urn:lsid:marinespecies.org:taxname:243791,Ophiomoeris obstricta
IO/IT/ECD/00235,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00235,IO/IT/ECD/00235,1,,Adult,present,,12-12-2019,14:00:00,Benthic,Hand,Arabian Sea,India,"Kavaratti, Lakshadweep",350,350,10.547,72.64,,,"Usha VP, CMLRE",12-06-2020,"St?hr, S. (2011). New records and new species of Ophiuroidea (Echinodermata) from Lifou, Loyalty Islands, New Caledonia. Zootaxa, 3089(1), 1-50.",urn:lsid:marinespecies.org:taxname:243791,Ophiomoeris obstricta
IO/IT/ECD/00236,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00236,IO/IT/ECD/00236,1,,Adult,present,,05-11-2018,09:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.8779,72.2038,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:568045,Heterocentrotus mamillatus
IO/IT/ECD/00237,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00237,IO/IT/ECD/00237,1,,Adult,present,,04-11-2018,15:50:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.849,72.188,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213378,Echinothrix diadema
IO/IT/ECD/00238,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00238,IO/IT/ECD/00238,1,,Adult,present,,04-11-2018,15:50:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.849,72.188,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213375,Diadema savignyi
IO/IT/ECD/00239,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00239,IO/IT/ECD/00239,2,,Adult,present,,06-11-2018,10:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.8455,72.1891,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:212453,Tripneustes gratilla
IO/IT/ECD/00240,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00240,IO/IT/ECD/00240,7,,Adult,present,,06-11-2018,10:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.8455,72.1891,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:1214745,Breviturma dentata
IO/IT/ECD/00242,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00242,IO/IT/ECD/00242,1,,Adult,present,,04-11-2018,15:50:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.849,72.188,,,"Usha VP, CMLRE",16-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213177,Asteropsis carinifera
IO/IT/ECD/00243,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00243,IO/IT/ECD/00243,1,,Adult,present,,04-11-2018,15:50:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.849,72.188,,,"Usha VP, CMLRE",16-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:207610,Linckia laevigata
IO/IT/ECD/00260,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00260,IO/IT/ECD/00260,1,,Adult,present,,06-11-2018,10:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.8455,72.1891,,,"Usha VP, CMLRE",23-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:212449,Toxopneustes pileolus
IO/IT/ECD/00268,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00268,IO/IT/ECD/00268,1,,Adult,present,,04-11-2018,15:50:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.849,72.188,,,"Usha VP, CMLRE",05-10-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:1214745,Breviturma dentata
IO/IT/ECD/00274,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00274,IO/IT/ECD/00274,1,,Adult,present,,24-02-2020,16:50:00,Benthic,Hand,Arabian Sea,India,"Kavaratti, Lakshadweep",1,1,10.56111,72.64722,,,"Usha VP, CMLRE",06-10-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:1214745,Breviturma dentata
IO/IT/ECD/00275,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00275,IO/IT/ECD/00275,1,,Adult,present,,19-02-2020,16:15:00,Benthic,Hand,Arabian Sea,India,"Kiltan, Lakshadweep",1,1,11.48222,73.00917,,,"Usha VP, CMLRE",06-10-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:1214744,Breviturma brevipes
IO/IT/ECD/00276,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00276,IO/IT/ECD/00276,1,,Adult,present,,18-02-2020,16:40:00,Benthic,Hand,Arabian Sea,India,"Amini, Lakshadweep",1,1,11.11889,72.71083,,,"Usha VP, CMLRE",06-10-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:212295,Culcita schmideliana
IO/IT/ECD/00334,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00334,IO/IT/ECD/00334,2,,Adult,present,,06-11-2019,10:30:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.8455,72.1891,,,"Usha VP, CMLRE",13-10-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:1214745,Breviturma dentata
IO/IT/ECD/00335,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00335,IO/IT/ECD/00335,1,,Adult,present,,06-11-2019,10:30:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.8455,72.1891,,,"Usha VP, CMLRE",13-10-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213378,Echinothrix diadema
IO/IT/ECD/00363,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00363,IO/IT/ECD/00363,2,,Adult,present,,26-05-2019,11:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.8455,72.1891,,,"Usha VP, CMLRE",24-11-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213375,Diadema savignyi
IO/IT/ECD/00368,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00368,IO/IT/ECD/00368,3,,Adult,present,,06-11-2018,14:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.844529,72.18395,,,"Usha VP, CMLRE",24-11-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:207607,Linckia guildingi
IO/IT/ECD/00371,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00371,IO/IT/ECD/00371,3,,Adult,present,,06-11-2018,14:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1,1,10.844529,72.18395,,,"Usha VP, CMLRE",24-11-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:1306674,Breviturma pica
IO/IT/ECD/00382,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00382,IO/IT/ECD/00382,1,,Adult,present,,15-01-2019,11:00:00,Benthic,Hand,Arabian Sea,India,Mumbai,0,0,18.94242,72.79306,,,"Usha VP, CMLRE",27-11-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:459524,Aquilonastra burtoni
IO/IT/ECD/00383,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00383,IO/IT/ECD/00383,2,,Adult,present,,15-01-2019,11:00:00,Benthic,Hand,Arabian Sea,India,Mumbai,0,0,18.94242,72.79306,,,"Usha VP, CMLRE",27-11-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:243308,Macrophiothrix speciosa
IO/IT/ECD/00429,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00429,IO/IT/ECD/00429,1,,Adult,present,,25-02-2020,17:00:00,Benthic,Hand,Arabian Sea,India,"Kavaratti, Lakshadweep",1,1,10.57,72.64,,,"Usha VP, CMLRE",06-01-2021,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:125064,Amphipholis squamata
IO/IT/GAS/00026,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00026,IO/IT/GAS/00026,1,Hermaphrodite,Adult,present,,06-05-2018,10:20:00,Benthic,Hand picking,Arabian Sea,India,Eastern jetty (Agatti Island),0,0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",22-06-2018,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:599477,Pleurobranchus peronii
IO/IT/GAS/00030,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00030,IO/IT/GAS/00030,1,Hermaphrodite,Adult,present,,11-05-2018,10:20:00,Benthic,Hand picking,Arabian Sea,India,Eastern jetty (Agatti Island),0,0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",28-06-2018,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:224652,Dolabrifera dolabrifera
IO/IT/GAS/00031,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00031,IO/IT/GAS/00031,1,Hermaphrodite,Adult,present,,11-05-2018,10:40:00,Benthic,Hand picking,Arabian Sea,India,Eastern jetty (Agatti Island),0,0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",25-05-2018,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:578708,Peltodoris murrea
IO/IT/GAS/00032,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00032,IO/IT/GAS/00032,1,Hermaphrodite,Adult,present,,19-05-2018,10:40:00,Benthic,Hand picking,Arabian Sea,India,CMLRE hatchery (Agatti Island),0,0,10.84,72.18,,,"Sudhanshu Dixit, CMLRE",25-05-2018,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:599475,Pleurobranchus grandis
IO/IT/GAS/00033,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00033,IO/IT/GAS/00033,1,Hermaphrodite,Adult,present,,20-05-2018,16:30:00,Benthic,Hand picking,Arabian Sea,India,Opposite Solar power Plant (Agatti Island),0,0,10.83,72.19,,,"Sudhanshu Dixit, CMLRE",25-05-2018,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:140819,Pleurobranchus forskalii
IO/IT/GAS/00034,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00034,IO/IT/GAS/00034,1,Hermaphrodite,Adult,present,,04-11-2018,10:10:00,Benthic,Hand picking,Arabian Sea,India,Eastern jetty (Agatti Island),0,0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",08-11-2018,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:451657,Plakobranchus ocellatus
IO/IT/GAS/00035,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00035,IO/IT/GAS/00035,1,Hermaphrodite,Adult,present,,04-11-2018,10:10:00,Benthic,Hand picking,Arabian Sea,India,Eastern jetty (Agatti Island),0,0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",08-11-2018,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:139519,Dendrodoris nigra
IO/IT/GAS/00038,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00038,IO/IT/GAS/00038,1,Hermaphrodite,Adult,present,,20-05-2018,16:40:00,Benthic,Hand picking,Arabian Sea,India,Opposite Solar power Plant (Agatti Island),0,0,10.83,72.19,,,"Sudhanshu Dixit, CMLRE",20-06-2018,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:536542,Phestilla lugubris
IO/IT/GAS/00039,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00039,IO/IT/GAS/00039,1,Hermaphrodite,Adult,present,,20-05-2018,16:45:00,Benthic,Hand picking,Arabian Sea,India,Opposite Solar power Plant (Agatti Island),0,0,10.83,72.19,,,"Sudhanshu Dixit, CMLRE",21-06-2018,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:224662,Stylocheilus striatus
IO/IT/GAS/00040,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00040,IO/IT/GAS/00040,1,Hermaphrodite,Adult,present,,06-05-2019,15:10:00,Benthic,Hand picking,Arabian Sea,India,Eastern jetty (Agatti Island),0,0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",06-06-2019,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:139519,Dendrodoris nigra
IO/IT/GAS/00041,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00041,IO/IT/GAS/00041,1,Hermaphrodite,Adult,present,,06-05-2019,15:40:00,Benthic,Hand picking,Arabian Sea,India,Opposite Solar power Plant (Agatti Island),0,0,10.83,72.19,,,"Sudhanshu Dixit, CMLRE",06-06-2019,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:536542,Phestilla lugubris
IO/IT/GAS/00042,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00042,IO/IT/GAS/00042,1,Hermaphrodite,Adult,present,,06-05-2019,15:45:00,Benthic,Hand picking,Arabian Sea,India,Opposite Solar power Plant (Agatti Island),0,0,10.83,72.19,,,"Sudhanshu Dixit, CMLRE",06-06-2019,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:224662,Stylocheilus striatus
IO/IT/GAS/00043,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00043,IO/IT/GAS/00043,1,Hermaphrodite,Adult,present,,07-05-2019,16:40:00,Benthic,Hand picking,Arabian Sea,India,Eastern jetty (Agatti Island),0,0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",06-06-2019,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:494494,Thuridilla gracilis
IO/IT/GAS/00044,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00044,IO/IT/GAS/00044,1,Hermaphrodite,Adult,present,,08-05-2019,15:30:00,Benthic,Hand picking,Arabian Sea,India,CMLRE hatchery (Agatti Island),0,0,10.84,72.18,,,"Sudhanshu Dixit, CMLRE",06-06-2019,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:863427,Berthellina delicata
IO/IT/POL/00696,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00696,IO/IT/POL/00696,1,,Adult,present,,03-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2,2,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:209659,Lepidonotus cristatus
IO/IT/POL/00697,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00697,IO/IT/POL/00697,1,,Adult,present,,03-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2,2,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:209637,Iphione muricata
IO/IT/POL/00698,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00698,IO/IT/POL/00698,1,,Adult,present,,03-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2,2,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:333675,Iphione ovata
IO/IT/POL/00699,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00699,IO/IT/POL/00699,1,,Adult,present,,03-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2,2,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:209857,Protodorvillea egena
IO/IT/POL/00700,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00700,IO/IT/POL/00700,1,,Adult,present,,03-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2,2,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:209813,Glycera lancadivae
IO/IT/POL/00701,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00701,IO/IT/POL/00701,1,,Adult,present,,04-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2,2,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:333497,Glycera benguellana
IO/IT/POL/00702,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00702,IO/IT/POL/00702,1,,Adult,present,,04-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2,2,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:157393,Glycera papillosa
