id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,individualCount,sex,lifeStage,occurrenceStatus,eventID,eventDate,eventTime,habitat,samplingProtocol,waterBody,country,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,scientificNameID,ScientificName,aphiaid,lsid,status,scientificName,kingdom,phylum,class,order,family,genus,species,marine,brackish
IO/DV/POY/00028,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/DV/POY/00028,IO/DV/POY/00028,1,Hermaphrodite,Adult,present,,06-05-2019,13:30:00,Benthic,Hand Picking,Arabian Sea,India,"Solar Point, Agatti Island",32.0,32.0,10.84,72.19,,Holotype,"Sudhanshu Dixit, CMLRE",10-03-2020,"Newman, L. J.; Cannon, L. R. G. (1994). Pseudoceros and Pseudobiceros (Platyhelminthes, Polycladida, Pseudocerotidae) form eastern Australia and Papua New Guinea. Memoirs of the Queensland Museum, 37(1):205-266.",urn:lsid:marinespecies.org:taxname:1498468,Pseudoceros bipurpureus,,,,,,,,,,,,,
IO/IT/CAR/00123,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/CAR/00123,IO/IT/CAR/00123,3,Male,Adult,present,,2018/2019,,Benthic,Hand picking,Arabian Sea,India,"Agatti Island, Lakshadweep",,,10.83,72.19,,,"P. Purushothaman, CMLRE",18-08-2022,"Chace FAJr. (1988). The caridean shrimps (Crustacea: Decapoda) of the Albatross Philippine Expedition, 1907–1910, Part 5: family Alpheidae. Smithsonian Contributions to Zoology 466: 1–99. https://doi.org/10.5479/si.19436696.391.3",urn:lsid:marinespecies.org:taxname:210549,Alpheus frontalis,210549.0,urn:lsid:marinespecies.org:taxname:210549,accepted,Alpheus frontalis,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,,1.0,0.0
IO/IT/CAR/00124,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/CAR/00124,IO/IT/CAR/00124,1,Female,Adult,present,,2018/2019,,Benthic,Hand picking,Arabian Sea,India,"Agatti Island, Lakshadweep",,,10.83,72.19,,,"P. Purushothaman, CMLRE",18-08-2022,"Chace FAJr. (1988). The caridean shrimps (Crustacea: Decapoda) of the Albatross Philippine Expedition, 1907–1910, Part 5: family Alpheidae. Smithsonian Contributions to Zoology 466: 1–99. https://doi.org/10.5479/si.19436696.391.4",urn:lsid:marinespecies.org:taxname:210544,Alpheus lottini,,,,,,,,,,,,,
IO/IT/CAR/00125,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/CAR/00125,IO/IT/CAR/00125,1,Female,Adult,present,,2018/2019,,Benthic,Hand picking,Arabian Sea,India,"Agatti Island, Lakshadweep",,,10.83,72.19,?sulcipalma,,"P. Purushothaman, CMLRE",19-08-2022,"Chace FAJr. (1988). The caridean shrimps (Crustacea: Decapoda) of the Albatross Philippine Expedition, 1907–1910, Part 5: family Alpheidae. Smithsonian Contributions to Zoology 466: 1–99. https://doi.org/10.5479/si.19436696.391.5",urn:lsid:marinespecies.org:taxname:106978,Alpheus sp.,,,,,,,,,,,,,
IO/IT/CAR/00126,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/CAR/00126,IO/IT/CAR/00126,1,Female,Adult,present,,2018/2019,,Benthic,Hand picking,Arabian Sea,India,"Agatti Island, Lakshadweep",,,10.83,72.19,,,"P. Purushothaman, CMLRE",19-08-2022,"Mendez, O. V., Perez, A. L., Guerrero, B. M., Perez, V. A. and Chavez, E. R. (2017). A new record of Harlequin Shrimp (Malacostraca: Decapoda: Palaemonidae: Hymenocera picta Dana, 1852) in the southern Mexican Pacific Reefs. Journal of Threatened Taxa, 9(8), 10571-10576.",urn:lsid:marinespecies.org:taxname:210554,Hymenocera picta,,,,,,,,,,,,,
IO/IT/ECD/00142,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00142,IO/IT/ECD/00142,1,,Adult,present,,28-05-2016,,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.5,73.0,,,"Usha VP, CMLRE",06-10-2016,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213377,Echinothrix calamaris,,,,,,,,,,,,,
IO/IT/ECD/00160,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00160,IO/IT/ECD/00160,1,,Adult,present,,07-11-2018,,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.844529,72.18395,,,"Usha VP, CMLRE",29-10-2018,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:212453,Tripneustes gratilla,,,,,,,,,,,,,
IO/IT/ECD/00195,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00195,IO/IT/ECD/00195,1,,Adult,present,,12-12-2016,,Benthic,Hand,Arabian Sea,India,"Kavaratti, Lakshadweep",1.0,1.0,10.559824,72.627216,,,"Usha VP, CMLRE",29-10-2018,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213195,Macrophiothrix longipeda,213195.0,urn:lsid:marinespecies.org:taxname:213195,accepted,Macrophiothrix longipeda,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Macrophiothrix,,1.0,0.0
IO/IT/ECD/00196,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00196,IO/IT/ECD/00196,1,,Adult,present,,12-12-2016,,Benthic,Hand,Arabian Sea,India,"Kavaratti, Lakshadweep",1.0,1.0,10.559824,72.627216,,,"Usha VP, CMLRE",29-10-2018,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213193,Macrophiothrix demessa,213193.0,urn:lsid:marinespecies.org:taxname:213193,accepted,Macrophiothrix demessa,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Macrophiothrix,,1.0,0.0
IO/IT/ECD/00221,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00221,IO/IT/ECD/00221,1,,Adult,present,,06-11-2018,14:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.844529,72.18395,,,"Usha VP, CMLRE",29-10-2018,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213299,Fromia milleporella,,,,,,,,,,,,,
IO/IT/ECD/00222,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00222,IO/IT/ECD/00222,1,,Adult,present,,07-11-2018,11:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.844529,72.18395,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:207610,Linckia laevigata,207610.0,urn:lsid:marinespecies.org:taxname:207610,accepted,Linckia laevigata,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,,1.0,0.0
IO/IT/ECD/00229,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00229,IO/IT/ECD/00229,1,,Adult,present,,06-11-2019,10:30:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.8455,72.1891,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:382770,Ophiocoma cynthiae,,,,,,,,,,,,,
IO/IT/ECD/00230,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00230,IO/IT/ECD/00230,1,,Adult,present,,06-11-2019,11:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.845,72.188,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:382770,Ophiocoma cynthiae,,,,,,,,,,,,,
IO/IT/ECD/00231,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00231,IO/IT/ECD/00231,2,,Adult,present,,06-11-2019,14:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.8455,72.1891,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213383,Echinometra mathaei,213383.0,urn:lsid:marinespecies.org:taxname:213383,accepted,Echinometra mathaei,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,,1.0,0.0
IO/IT/ECD/00234,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00234,IO/IT/ECD/00234,1,,Adult,present,,12-12-2019,14:00:00,Benthic,Hand,Arabian Sea,India,"Kavaratti, Lakshadweep",350.0,350.0,10.547,72.64,,,"Usha VP, CMLRE",12-06-2020,"St?hr, S. (2011). New records and new species of Ophiuroidea (Echinodermata) from Lifou, Loyalty Islands, New Caledonia. Zootaxa, 3089(1), 1-50.",urn:lsid:marinespecies.org:taxname:243791,Ophiomoeris obstricta,243791.0,urn:lsid:marinespecies.org:taxname:243791,accepted,Ophiomoeris obstricta,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiomoeris,,1.0,0.0
IO/IT/ECD/00235,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00235,IO/IT/ECD/00235,1,,Adult,present,,12-12-2019,14:00:00,Benthic,Hand,Arabian Sea,India,"Kavaratti, Lakshadweep",350.0,350.0,10.547,72.64,,,"Usha VP, CMLRE",12-06-2020,"St?hr, S. (2011). New records and new species of Ophiuroidea (Echinodermata) from Lifou, Loyalty Islands, New Caledonia. Zootaxa, 3089(1), 1-50.",urn:lsid:marinespecies.org:taxname:243791,Ophiomoeris obstricta,243791.0,urn:lsid:marinespecies.org:taxname:243791,accepted,Ophiomoeris obstricta,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiomoeris,,1.0,0.0
IO/IT/ECD/00236,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00236,IO/IT/ECD/00236,1,,Adult,present,,05-11-2018,09:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.8779,72.2038,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:568045,Heterocentrotus mamillatus,,,,,,,,,,,,,
IO/IT/ECD/00237,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00237,IO/IT/ECD/00237,1,,Adult,present,,04-11-2018,15:50:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.849,72.188,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213378,Echinothrix diadema,,,,,,,,,,,,,
IO/IT/ECD/00238,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00238,IO/IT/ECD/00238,1,,Adult,present,,04-11-2018,15:50:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.849,72.188,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213375,Diadema savignyi,,,,,,,,,,,,,
IO/IT/ECD/00239,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00239,IO/IT/ECD/00239,2,,Adult,present,,06-11-2018,10:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.8455,72.1891,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:212453,Tripneustes gratilla,,,,,,,,,,,,,
IO/IT/ECD/00240,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00240,IO/IT/ECD/00240,7,,Adult,present,,06-11-2018,10:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.8455,72.1891,,,"Usha VP, CMLRE",12-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:1214745,Breviturma dentata,,,,,,,,,,,,,
IO/IT/ECD/00242,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00242,IO/IT/ECD/00242,1,,Adult,present,,04-11-2018,15:50:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.849,72.188,,,"Usha VP, CMLRE",16-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213177,Asteropsis carinifera,213177.0,urn:lsid:marinespecies.org:taxname:213177,accepted,Asteropsis carinifera,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Asteropsis,,1.0,0.0
IO/IT/ECD/00243,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00243,IO/IT/ECD/00243,1,,Adult,present,,04-11-2018,15:50:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.849,72.188,,,"Usha VP, CMLRE",16-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:207610,Linckia laevigata,,,,,,,,,,,,,
IO/IT/ECD/00260,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00260,IO/IT/ECD/00260,1,,Adult,present,,06-11-2018,10:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.8455,72.1891,,,"Usha VP, CMLRE",23-06-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:212449,Toxopneustes pileolus,212449.0,urn:lsid:marinespecies.org:taxname:212449,accepted,Toxopneustes pileolus,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,Toxopneustes,,1.0,0.0
IO/IT/ECD/00268,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00268,IO/IT/ECD/00268,1,,Adult,present,,04-11-2018,15:50:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.849,72.188,,,"Usha VP, CMLRE",05-10-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:1214745,Breviturma dentata,1214745.0,urn:lsid:marinespecies.org:taxname:1214745,accepted,Breviturma dentata,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,Breviturma,,1.0,
IO/IT/ECD/00274,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00274,IO/IT/ECD/00274,1,,Adult,present,,24-02-2020,16:50:00,Benthic,Hand,Arabian Sea,India,"Kavaratti, Lakshadweep",1.0,1.0,10.56111,72.64722,,,"Usha VP, CMLRE",06-10-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:1214745,Breviturma dentata,,,,,,,,,,,,,
IO/IT/ECD/00275,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00275,IO/IT/ECD/00275,1,,Adult,present,,19-02-2020,16:15:00,Benthic,Hand,Arabian Sea,India,"Kiltan, Lakshadweep",1.0,1.0,11.48222,73.00917,,,"Usha VP, CMLRE",06-10-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:1214744,Breviturma brevipes,1214744.0,urn:lsid:marinespecies.org:taxname:1214744,accepted,Breviturma brevipes,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,Breviturma,,1.0,
IO/IT/ECD/00276,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00276,IO/IT/ECD/00276,1,,Adult,present,,18-02-2020,16:40:00,Benthic,Hand,Arabian Sea,India,"Amini, Lakshadweep",1.0,1.0,11.11889,72.71083,,,"Usha VP, CMLRE",06-10-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:212295,Culcita schmideliana,212295.0,urn:lsid:marinespecies.org:taxname:212295,accepted,Culcita schmideliana,Animalia,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Culcita,,1.0,0.0
IO/IT/ECD/00334,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00334,IO/IT/ECD/00334,2,,Adult,present,,06-11-2019,10:30:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.8455,72.1891,,,"Usha VP, CMLRE",13-10-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:1214745,Breviturma dentata,1214745.0,urn:lsid:marinespecies.org:taxname:1214745,accepted,Breviturma dentata,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,Breviturma,,1.0,
IO/IT/ECD/00335,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00335,IO/IT/ECD/00335,1,,Adult,present,,06-11-2019,10:30:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.8455,72.1891,,,"Usha VP, CMLRE",13-10-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213378,Echinothrix diadema,213378.0,urn:lsid:marinespecies.org:taxname:213378,accepted,Echinothrix diadema,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Echinothrix,,1.0,0.0
IO/IT/ECD/00363,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00363,IO/IT/ECD/00363,2,,Adult,present,,26-05-2019,11:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.8455,72.1891,,,"Usha VP, CMLRE",24-11-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:213375,Diadema savignyi,213375.0,urn:lsid:marinespecies.org:taxname:213375,accepted,Diadema savignyi,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,,1.0,0.0
IO/IT/ECD/00368,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00368,IO/IT/ECD/00368,3,,Adult,present,,06-11-2018,14:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.844529,72.18395,,,"Usha VP, CMLRE",24-11-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:207607,Linckia guildingi,178188.0,urn:lsid:marinespecies.org:taxname:178188,accepted,Linckia guildingi,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,,1.0,0.0
IO/IT/ECD/00371,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00371,IO/IT/ECD/00371,3,,Adult,present,,06-11-2018,14:00:00,Benthic,Hand,Arabian Sea,India,"Agatti, Lakshadweep",1.0,1.0,10.844529,72.18395,,,"Usha VP, CMLRE",24-11-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:1306674,Breviturma pica,1306674.0,urn:lsid:marinespecies.org:taxname:1306674,accepted,Breviturma pica,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,Breviturma,,1.0,
IO/IT/ECD/00382,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00382,IO/IT/ECD/00382,1,,Adult,present,,15-01-2019,11:00:00,Benthic,Hand,Arabian Sea,India,Mumbai,0.0,0.0,18.94242,72.79306,,,"Usha VP, CMLRE",27-11-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:459524,Aquilonastra burtoni,,,,,,,,,,,,,
IO/IT/ECD/00383,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00383,IO/IT/ECD/00383,2,,Adult,present,,15-01-2019,11:00:00,Benthic,Hand,Arabian Sea,India,Mumbai,0.0,0.0,18.94242,72.79306,,,"Usha VP, CMLRE",27-11-2020,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:243308,Macrophiothrix speciosa,243308.0,urn:lsid:marinespecies.org:taxname:243308,accepted,Macrophiothrix speciosa,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Macrophiothrix,,1.0,0.0
IO/IT/ECD/00429,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/ECD/00429,IO/IT/ECD/00429,1,,Adult,present,,25-02-2020,17:00:00,Benthic,Hand,Arabian Sea,India,"Kavaratti, Lakshadweep",1.0,1.0,10.57,72.64,,,"Usha VP, CMLRE",06-01-2021,"Clark, A. M., & Rowe, F. W. E. (1971). Monograph of shallow-water Indo-Pacific echinoderms. British Mus. (Nat. Hist.), London.",urn:lsid:marinespecies.org:taxname:125064,Amphipholis squamata,125064.0,urn:lsid:marinespecies.org:taxname:125064,accepted,Amphipholis squamata,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphipholis,,1.0,1.0
IO/IT/GAS/00026,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00026,IO/IT/GAS/00026,1,Hermaphrodite,Adult,present,,06-05-2018,10:20:00,Benthic,Hand picking,Arabian Sea,India,Eastern jetty (Agatti Island),0.0,0.0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",22-06-2018,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:599477,Pleurobranchus peronii,,,,,,,,,,,,,
IO/IT/GAS/00030,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00030,IO/IT/GAS/00030,1,Hermaphrodite,Adult,present,,11-05-2018,10:20:00,Benthic,Hand picking,Arabian Sea,India,Eastern jetty (Agatti Island),0.0,0.0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",28-06-2018,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:224652,Dolabrifera dolabrifera,224652.0,urn:lsid:marinespecies.org:taxname:224652,accepted,Dolabrifera dolabrifera,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Dolabrifera,,1.0,
IO/IT/GAS/00031,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00031,IO/IT/GAS/00031,1,Hermaphrodite,Adult,present,,11-05-2018,10:40:00,Benthic,Hand picking,Arabian Sea,India,Eastern jetty (Agatti Island),0.0,0.0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",25-05-2018,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:578708,Peltodoris murrea,578708.0,urn:lsid:marinespecies.org:taxname:578708,accepted,Peltodoris murrea,Animalia,Mollusca,Gastropoda,Doridida,Discodorididae,Peltodoris,,1.0,
IO/IT/GAS/00032,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/GAS/00032,IO/IT/GAS/00032,1,Hermaphrodite,Adult,present,,19-05-2018,10:40:00,Benthic,Hand picking,Arabian Sea,India,CMLRE hatchery (Agatti Island),0.0,0.0,10.84,72.18,,,"Sudhanshu Dixit, CMLRE",25-05-2018,"Gosliner TM, Behrens DW, Valdes A. 2008. Indo Pacific Nudibranchs and Sea Slugs. Sea Challengers, pp425",urn:lsid:marinespecies.org:taxname:599475,Pleurobranchus grandis,599475.0,urn:lsid:marinespecies.org:taxname:599475,accepted,Pleurobranchus grandis,Animalia,Mollusca,Gastropoda,Pleurobranchida,Pleurobranchidae,Pleurobranchus,,1.0,0.0
